c_id,iter_id,exact_eigenvalue,min_eigenvalue_approx,energy_diff
16,3,-1.1373060352981366,-1.0229756450997811,0.11433039019835545

16,4,-1.1373060352981366,-1.0211646676396755,0.11614136765846106

16,5,-1.1373060352981366,-1.0517191015255718,0.08558693377256477

17,1,-1.1373060352981366,-1.011137065847691,0.12616896945044553

17,2,-1.1373060352981366,-1.0041005161536496,0.13320551914448697

17,3,-1.1373060352981366,-1.0213938891289709,0.11591214616916568

17,4,-1.1373060352981366,-1.0190736224290304,0.11823241286910613

17,5,-1.1373060352981366,-1.050108494055378,0.08719754124275858

18,1,-1.1373060352981366,-1.0215427189785062,0.11576331631963033

18,2,-1.1373060352981366,-1.0237309057976622,0.11357512950047433

18,3,-1.1373060352981366,-1.0490129210530734,0.08829311424506314

18,4,-1.1373060352981366,-1.0475919673248357,0.08971406797330084

18,5,-1.1373060352981366,-1.0218370304070064,0.11546900489113021

19,1,-1.1373060352981366,-1.0489298778025042,0.08837615749563232

19,2,-1.1373060352981366,-1.029016963118937,0.10828907217919959

19,3,-1.1373060352981366,-1.0160060621090832,0.12129997318905339

19,4,-1.1373060352981366,-1.0104883822004822,0.12681765309765436

19,5,-1.1373060352981366,-1.0343939020588162,0.10291213323932036

20,1,-1.1373060352981366,-0.9966863590083481,0.14061967628978844

20,2,-1.1373060352981366,-1.0411776373112285,0.09612839798690809

20,3,-1.1373060352981366,-1.0523694783119895,0.0849365569861471

20,4,-1.1373060352981366,-1.0190161000844913,0.11828993521364528

20,5,-1.1373060352981366,-0.9844519023419314,0.1528541329562052

21,1,-1.1373060352981366,-1.0168815849254262,0.12042445037271032

21,2,-1.1373060352981366,-1.0378464836770185,0.09945955162111808

21,3,-1.1373060352981366,-1.0276324018853489,0.10967363341278769

21,4,-1.1373060352981366,-1.0160884377325188,0.12121759756561779

21,5,-1.1373060352981366,-1.025621525338224,0.11168450995991264

22,1,-1.1373060352981366,-1.0138933441933033,0.12341269110483322

22,2,-1.1373060352981366,-1.0195220926244606,0.11778394267367598

22,3,-1.1373060352981366,-1.0311492642427864,0.10615677105535015

22,4,-1.1373060352981366,-1.0259600984667543,0.11134593683138228

22,5,-1.1373060352981366,-1.013523151625525,0.12378288367261159

23,1,-1.1373060352981366,-1.01353903650646,0.12376699879167652

23,2,-1.1373060352981366,-1.0344976219788913,0.10280841331924528

23,3,-1.1373060352981366,-1.0182228390979169,0.11908319620021968

23,4,-1.1373060352981366,-1.0119938853558084,0.1253121499423282

23,5,-1.1373060352981366,-1.011294703096085,0.12601133220205152

24,1,-1.1373060352981366,-1.0249600938685346,0.11234594142960197

24,2,-1.1373060352981366,-1.011256304221016,0.12604973107712047

24,3,-1.1373060352981366,-1.0335042379824069,0.1038017973157297

24,4,-1.1373060352981366,-1.0165757462514902,0.1207302890466464

24,5,-1.1373060352981366,-1.024310334373436,0.11299570092470046

25,1,-1.1373060352981366,-1.0313723991614103,0.10593363613672624

25,2,-1.1373060352981366,-1.0306388379843654,0.10666719731377117

25,3,-1.1373060352981366,-1.0240746118247421,0.11323142347339443

25,4,-1.1373060352981366,-1.0141538672595944,0.12315216803854212

25,5,-1.1373060352981366,-1.013079767215213,0.12422626808292359

26,1,-1.1373060352981366,-1.016088502018807,0.12121753327932949

26,2,-1.1373060352981366,-1.0228780578723222,0.11442797742581434

26,3,-1.1373060352981366,-1.008637275834532,0.12866875946360445

26,4,-1.1373060352981366,-1.0234618696260125,0.11384416567212408

26,5,-1.1373060352981366,-1.011622932488271,0.1256831028098655

27,1,-1.1373060352981366,-1.01471696808173,0.1225890672164065

27,2,-1.1373060352981366,-1.0415127333813436,0.09579330191679292

27,3,-1.1373060352981366,-1.0284023729618168,0.10890366233631976

27,4,-1.1373060352981366,-1.0246457991320639,0.11266023616607268

27,5,-1.1373060352981366,-1.0164259051736082,0.12088013012452836

28,1,-1.1373060352981366,-0.9990986607863077,0.13820737451182885

28,2,-1.1373060352981366,-1.0173416856026762,0.11996434969546033

28,3,-1.1373060352981366,-1.0002023156386795,0.1371037196594571

28,4,-1.1373060352981366,-1.0196189478309787,0.11768708746715784

28,5,-1.1373060352981366,-1.0307829510768112,0.10652308422132539

29,1,-1.1373060352981366,-0.9964054785281122,0.14090055677002433

29,2,-1.1373060352981366,-0.9749070198916272,0.16239901540650936

29,3,-1.1373060352981366,-0.9799089568054755,0.15739707849266105

29,4,-1.1373060352981366,-1.0127403679961657,0.12456566730197083

29,5,-1.1373060352981366,-1.003900866106814,0.1334051691913225

30,1,-1.1373060352981366,-1.0468056317015753,0.09050040359656131

30,2,-1.1373060352981366,-1.0350515060936376,0.10225452920449896

30,3,-1.1373060352981366,-1.0592701576708345,0.07803587762730202

30,4,-1.1373060352981366,-1.038962386800256,0.09834364849788058

30,5,-1.1373060352981366,-1.0462081766031937,0.09109785869494291

31,1,-1.1373060352981366,-1.0513169127901947,0.08598912250794188

31,2,-1.1373060352981366,-1.050633439674703,0.08667259562343355

31,3,-1.1373060352981366,-1.0644258491638268,0.0728801861343098

31,4,-1.1373060352981366,-1.0682464026737437,0.06905963262439285

31,5,-1.1373060352981366,-1.0593134195201552,0.07799261577798133

32,1,-1.1373060352981366,-0.5248169619129175,0.6124890733852191

32,2,-1.1373060352981366,-1.0329773595497367,0.10432867574839988

32,3,-1.1373060352981366,-1.0137432383416483,0.12356279695648831

32,4,-1.1373060352981366,-1.031089633067235,0.10621640223090156

32,5,-1.1373060352981366,-1.0327826117843706,0.10452342351376598
